hotel_market,interactions,bookings,unique_users,unique_bookers,segment_name,segment_value,booking_rate,share_of_users,share_of_interactions,gap_from_mean,potential_bookings,hotel_country
1303,9360,384,1853,5127,hotel_market,1303,0.041025641025641026,0.00027658669037381297,0.00016860853500727502,-0.04287625897994842,401.32178405231724,63
1304,2911,368,524,1876,hotel_market,1304,0.1264170388182755,7.821447693247598e-05,5.2437974936557436e-05,0.042515138812686065,-123.76156908372914,50
1305,5128,635,1535,3273,hotel_market,1305,0.12382995319812792,0.00022912065284608899,9.237441960654982e-05,0.039928053192538476,-204.75105677133732,50
1306,2569,352,841,1709,hotel_market,1306,0.1370182950564422,0.00012553125019124485,4.627727846513777e-05,0.05311639505085275,-136.4560188856407,50
1307,2327,192,385,1417,hotel_market,1307,0.08250966910184787,5.746674354771613e-05,4.191795523097532e-05,-0.0013922309037415759,3.239721313006647,99
1308,1437,99,229,903,hotel_market,1308,0.06889352818371608,3.418151759071947e-05,2.5885733419386133e-05,-0.015008371821873367,21.567030308032027,99
1309,6382,822,1258,4302,hotel_market,1309,0.12879974929489188,0.0001877744503455244,0.00011496364000175526,0.04489784928930243,-286.5380741643281,50
1310,2895,376,754,1882,hotel_market,1310,0.1298791018998273,0.00011254525879215055,5.214975521859628e-05,0.045977201894237846,-133.10399948381857,50
1311,1808,251,539,1209,hotel_market,1311,0.1388274336283186,8.045344096680258e-05,3.256882812961039e-05,0.054925533622729145,-99.3053647898943,50
1312,5927,381,848,3494,hotel_market,1312,0.06428209886957989,0.0001265761000739306,0.00010676739177223495,-0.019619801136009557,116.28656133312865,99
1313,10935,655,1395,6421,hotel_market,1313,0.05989940557841793,0.00020822365519237402,0.0001969801634940761,-0.02400249442717152,262.46727656112057,99
1314,379,34,82,228,hotel_market,1314,0.08970976253298153,1.223967005431876e-05,6.8272045692048325e-06,0.005807862527392085,-2.2011798978816004,99
1315,121,3,18,73,hotel_market,1315,0.024793388429752067,2.686756841191923e-06,2.1796616170812263e-06,-0.05910851157583738,7.152129900676323,99
1316,98,6,19,65,hotel_market,1316,0.061224489795918366,2.83602111014703e-06,1.7653457725120675e-06,-0.02267741020967108,2.222386200547766,99
1317,1185,169,327,810,hotel_market,1317,0.14261603375527426,4.8809415948319936e-05,2.134627286149796e-05,0.058714133749684816,-69.57624849337651,50
1318,811,79,169,511,hotel_market,1318,0.09741060419235512,2.5225661453413055e-05,1.4609136954155988e-05,0.013508704186765669,-10.955559095466958,99
1319,1328,69,324,743,hotel_market,1319,0.051957831325301206,4.8361623141454615e-05,2.392223659077577e-05,-0.03194406868028824,42.42172320742279,99
1320,883,123,210,579,hotel_market,1320,0.1392978482446206,3.134549648057243e-05,1.590612568498118e-05,0.055395948239031156,-48.91462229506451,50
1321,4261,337,1746,2622,hotel_market,1321,0.07908941563013377,0.00026061541359561653,7.675651363952979e-05,-0.004812484375455672,20.50599592381662,50
1322,6513,611,1640,4169,hotel_market,1322,0.09381237524950099,0.0002447934010863752,0.0001173234389425622,0.009910475243911546,-64.5469252635959,144
1323,12405,1208,2723,8048,hotel_market,1323,0.09738008867392181,0.0004064466043647559,0.00022346035008175713,0.013478188668332364,-167.19693043066297,144
1324,12550,982,2378,8049,hotel_market,1324,0.07824701195219123,0.00035495043157524406,0.00022607234127578008,-0.005654888053398213,70.96884507014758,144
1325,5733,706,1069,3741,hotel_market,1325,0.123146694575266,0.0001595635035130092,0.00010327272769195595,0.039244794569676555,-224.9904072679557,50
1326,885,85,361,584,hotel_market,1326,0.096045197740113,5.388440109279357e-05,1.5942153149726324e-05,0.01214329773452355,-10.746818495053342,144
1327,4322,394,793,2782,hotel_market,1327,0.09116149930587691,0.00011836656528139972,7.785535131425669e-05,0.007259599300287467,-31.375988175842433,144
1328,539,79,146,348,hotel_market,1328,0.14656771799628943,2.1792583267445597e-05,9.709401748816372e-06,0.06266581799069998,-33.77687589698729,50
1329,519,77,159,344,hotel_market,1329,0.14836223506743737,2.3733018763861986e-05,9.34912710136493e-06,0.06446033506184792,-33.454913897099075,50
1330,1041,128,240,634,hotel_market,1330,0.12295869356388088,3.582342454922564e-05,1.8752295399847574e-05,0.03905679355829143,-40.65812209418138,50
1331,4680,727,973,3150,hotel_market,1331,0.15534188034188035,0.00014523413369331895,8.430426750363751e-05,0.0714399803362909,-334.3391079738414,50
1332,2919,288,742,1848,hotel_market,1332,0.0986639260020555,0.00011075408756468927,5.2582084795538015e-05,0.014762025996466047,-43.090353883684394,50
1333,1032,156,258,679,hotel_market,1333,0.1511627906976744,3.851018139041756e-05,1.8590171808494426e-05,0.06726089069208496,-69.41323919423168,50
1334,817,129,188,547,hotel_market,1334,0.15789473684210525,2.8061682563560083e-05,1.4717219348391421e-05,0.07399283683651581,-60.45214769543342,50
1335,1626,212,457,1049,hotel_market,1335,0.13038130381303814,6.821377091248383e-05,2.9290328837802263e-05,0.046479403807448694,-75.57551059091158,50
1336,3229,199,796,1909,hotel_market,1336,0.06162898730257046,0.00011881435808826503,5.816634183103537e-05,-0.02227291270301899,71.91923511804832,50
1337,10623,926,2028,6761,hotel_market,1337,0.0871693495246164,0.00030270793744095666,0.0001913598789938336,0.003267449519026952,-34.710116240623314,50
1338,1134,158,270,739,hotel_market,1338,0.13932980599647266,4.0301352617878845e-05,2.0427572510496783e-05,0.05542790599088321,-62.855245393661555,50
1339,1320,176,445,909,hotel_market,1339,0.13333333333333333,6.642259968502254e-05,2.3778126731795195e-05,0.049431433327743884,-65.24949199262193,50
1340,861,143,258,596,hotel_market,1340,0.16608594657375145,3.851018139041756e-05,1.5509823572784595e-05,0.082184046568162,-70.76046409518749,50
1341,537,62,147,332,hotel_market,1341,0.1154562383612663,2.1941847536400703e-05,9.673374284071227e-06,0.03155433835567685,-16.94467969699847,50
1342,1255,150,264,762,hotel_market,1342,0.11952191235059761,3.94057670041482e-05,2.2607234127578008e-05,0.03562001234500817,-44.70311549298525,50
1343,2297,131,621,1362,hotel_market,1343,0.05703090988245538,9.269311102112135e-05,4.137754325979816e-05,-0.02687099012313407,61.72266431283896,50
1344,1876,181,555,1208,hotel_market,1344,0.0964818763326226,8.284166927008429e-05,3.379376193094529e-05,0.012579976327033157,-23.600035589514203,50
1345,2895,324,774,1901,hotel_market,1345,0.11191709844559586,0.00011553054417125268,5.214975521859628e-05,0.02801519844000641,-81.10399948381855,144
1346,551,57,192,346,hotel_market,1346,0.10344827586206896,2.865873963938051e-05,9.925566537287238e-06,0.019546375856479517,-10.770053096920213,50
1347,1072,167,296,685,hotel_market,1347,0.15578358208955223,4.4182223610711624e-05,1.931072110339731e-05,0.07188168208396278,-77.0571631940081,50
1348,774,100,217,492,hotel_market,1348,0.12919896640826872,3.2390346363258184e-05,1.3942628856370819e-05,0.045297066402679276,-35.05992939567376,50
1349,699,133,201,502,hotel_market,1349,0.19027181688125894,3.0002118059976473e-05,1.259159892842791e-05,0.10636991687566949,-74.35257189609297,50
1350,3742,125,1269,2257,hotel_market,1350,0.03340459647247461,0.00018941635730403058,6.740738653816487e-05,-0.05049730353311484,188.96090982091573,50
1351,1664,152,633,1098,hotel_market,1351,0.09134615384615384,9.448428224858262e-05,2.9974850667960004e-05,0.007444253840564394,-12.387238390699151,50
1352,940,140,223,640,hotel_market,1352,0.14893617021276595,3.3285931976988825e-05,1.6932908430217792e-05,0.0650342702071765,-61.13221399474591,50
1353,3592,393,970,2373,hotel_market,1353,0.1094097995545657,0.00014478634088645363,6.470532668227905e-05,0.025507899548976254,-91.62437517992271,144
1354,780,100,263,494,hotel_market,1354,0.1282051282051282,3.9256502735193093e-05,1.4050711250606252e-05,0.04430322819953875,-34.55651799564022,50
1355,2297,334,598,1545,hotel_market,1355,0.1454070526774053,8.926003283515389e-05,4.137754325979816e-05,0.06150515267181586,-141.27733568716104,50
1356,491,77,143,328,hotel_market,1356,0.15682281059063136,2.1344790460580276e-05,8.84474259493291e-06,0.07292091058504191,-35.80416709725558,50
1357,7169,219,1306,3588,hotel_market,1357,0.030548193611382342,0.00019493913525536952,0.0001291404473789695,-0.053353706394207105,382.4927211400707,8
1358,255,18,88,172,hotel_market,1358,0.07058823529411765,1.3135255668049401e-05,4.59350175500589e-06,-0.013313664711471801,3.3949845014253093,144
1359,2118,284,591,1400,hotel_market,1359,0.13408876298394712,8.821518295246814e-05,3.8153085165107746e-05,0.05018686297835767,-106.29577578816155,50
1360,2090,278,613,1353,hotel_market,1360,0.13301435406698564,9.149899686948049e-05,3.764870065867573e-05,0.049112454061396194,-102.64502898831805,50
1361,1289,125,501,835,hotel_market,1361,0.0969743987587277,7.478139874650852e-05,2.321970102824546e-05,0.013072498753138248,-16.8504508927952,50
1362,1542,180,334,991,hotel_market,1362,0.11673151750972763,4.985426583100568e-05,2.7777175318506205e-05,0.03282961750413818,-50.623270191381074,50
1363,732,106,191,479,hotel_market,1363,0.1448087431693989,2.8509475370425404e-05,1.318605209672279e-05,0.060906843163809454,-44.58380919590852,50
1364,7083,786,1816,4730,hotel_market,1364,0.11096992799661161,0.000271063912422474,0.0001275912663949283,0.02706802799102216,-191.72284226040998,144
1365,2796,111,790,1696,hotel_market,1365,0.03969957081545064,0.00011791877247453439,5.036639571371164e-05,-0.044202329190138806,123.5897124156281,50
1366,605,109,157,421,hotel_market,1366,0.18016528925619835,2.343449022595177e-05,1.0898308085406131e-05,0.0962633892506089,-58.239350496618385,50
1367,1083,144,291,700,hotel_market,1367,0.1329639889196676,4.3435902265936084e-05,1.9508872159495605e-05,0.04906208891407815,-53.134242293946635,50
1368,266,31,101,175,hotel_market,1368,0.11654135338345864,1.507569116446579e-05,4.791652811104184e-06,0.03263945337786919,-8.682094598513205,50
1369,1579,215,349,1070,hotel_market,1369,0.13616212792906904,5.2093229865332285e-05,2.8443683416291374e-05,0.05226022792347959,-82.51889989117427,50
1370,5861,567,1312,3749,hotel_market,1370,0.09674117044872889,0.00019583472086910015,0.00010557848543564518,0.012839270443139442,-75.25096406724026,144
1371,704,78,193,443,hotel_market,1371,0.11079545454545454,2.880800390833562e-05,1.2681667590290772e-05,0.026893554539865097,-18.93306239606503,144
1372,1294,138,291,849,hotel_market,1372,0.10664605873261206,4.3435902265936084e-05,2.330976969010832e-05,0.02274415872702261,-29.430941392767256,50
1373,1063,110,315,724,hotel_market,1373,0.10348071495766697,4.701824472085865e-05,1.9148597512044163e-05,0.019578814952077528,-20.81228029405841,144
1374,1104,135,249,690,hotel_market,1374,0.12228260869565218,3.71668029698216e-05,1.988716053931962e-05,0.03838070869006273,-42.37230239382925,144
1375,786,140,201,577,hotel_market,1375,0.178117048346056,3.0002118059976473e-05,1.4158793644841685e-05,0.09421514834046654,-74.0531065956067,50
1376,2135,220,490,1333,hotel_market,1376,0.10304449648711944,7.313949178800235e-05,3.845931861544147e-05,0.019142596481529994,-40.86944348806654,144
1377,4514,324,985,2915,hotel_market,1377,0.0717766947275144,0.00014702530492078023,8.131398792979055e-05,-0.012125205278075049,54.73317662523077,144
1378,4118,395,863,2590,hotel_market,1378,0.09592034968431278,0.0001288150641082572,7.418054991025198e-05,0.012018449678723328,-49.49197577698266,50
1379,1046,77,423,661,hotel_market,1379,0.07361376673040153,6.313878576801019e-05,1.8842364061710436e-05,-0.010288133275187919,10.761387405846563,50
1380,722,87,260,468,hotel_market,1380,0.12049861495844875,3.880870992832778e-05,1.3005914772997069e-05,0.03659671495285931,-26.42282819596442,50
1381,335,30,81,192,hotel_market,1381,0.08955223880597014,1.2090405785363654e-05,6.034600344811659e-06,0.005650338800380697,-1.8928634981275334,130
1382,691,48,166,433,hotel_market,1382,0.0694645441389291,2.4777868646547734e-05,1.2447489069447334e-05,-0.014437355866660354,9.976212903862304,99
1383,1755,171,256,1012,hotel_market,1383,0.09743589743589744,3.821165285250735e-05,3.161410031386407e-05,0.01353399743030799,-23.75216549019052,130
1384,2460,196,413,1454,hotel_market,1384,0.07967479674796749,6.164614307845913e-05,4.431378163652741e-05,-0.004227103257621961,10.398674013750025,130
1385,1747,98,326,1005,hotel_market,1385,0.05609616485403549,4.8660151679364827e-05,3.146999045488349e-05,-0.027805735151553955,48.57661930976476,130
1386,3147,118,475,1613,hotel_market,1386,0.0374960279631395,7.090052775367575e-05,5.6689215776484454e-05,-0.04640587204244995,146.03927931758997,130
1387,4121,300,776,2501,hotel_market,1387,0.07279786459597185,0.0001158290727091629,7.42345911073697e-05,-0.011104035409617602,45.759729923034136,130
1388,928,49,211,537,hotel_market,1388,0.052801724137931036,3.149476074952754e-05,1.6716743641746926e-05,-0.03110017586765841,28.860963205187005,130
1389,3983,192,954,2244,hotel_market,1389,0.04820487070047703,0.0001423981125831719,7.174869603995475e-05,-0.03569702930511242,142.18126772226276,151
1390,963,56,205,639,hotel_market,1390,0.058151609553478714,3.05991751357969e-05,1.734722427478695e-05,-0.025750290452110733,24.797529705382637,5
1391,3699,220,571,2498,hotel_market,1391,0.05947553392808867,8.5229897573366e-05,6.663279604614427e-05,-0.024426366077500775,90.35312812067536,34
1392,9506,628,1716,5940,hotel_market,1392,0.06606353881758889,0.00025613748552696334,0.00017123853993367054,-0.017838361188000557,169.57146145313328,3
1393,18184,1568,2812,11994,hotel_market,1393,0.086229652441707,0.0004197311243017604,0.0003275617094628514,0.0023277524361175472,-42.327850298361476,144
1394,1479,41,295,907,hotel_market,1394,0.027721433400946585,4.4032959341756515e-05,2.6642310179034164e-05,-0.05618046660464286,83.0909101082668,104
1395,4538,307,680,2482,hotel_market,1395,0.06765094755398854,0.00010149970288947264,8.174631750673228e-05,-0.01625095245160091,73.74682222536492,151
1396,11062,1376,2253,7614,hotel_market,1396,0.12438980292894594,0.0003362923979558557,0.00019926790750539276,0.040487902923356495,-447.87718213816953,34
1397,8583,370,1834,5367,hotel_market,1397,0.043108470231853664,0.00027375066926366593,0.0001546118649537865,-0.04079342977373578,350.1300077479742,204
1398,3189,423,597,2186,hotel_market,1398,0.13264346190028223,8.911076856619878e-05,5.744579253613248e-05,0.04874156189469278,-155.4368408821753,144
1399,7766,152,1490,3855,hotel_market,1399,0.01957249549317538,0.00022240376074310916,0.00013989464560539507,-0.06432940451241406,499.5821554434076,77
1400,67952,1496,16582,32127,hotel_market,1400,0.022015540381445726,0.0024751001078135815,0.0012240691421810206,-0.061886359624143725,4205.301909179814,128
1401,18040,1273,2401,11261,hotel_market,1401,0.07056541019955655,0.0003583835097612115,0.00032496773200120103,-0.0133364898060329,240.5902761008335,8
1402,7952,903,1352,5085,hotel_market,1402,0.11355633802816902,0.00020180529162730444,0.00014324519982669348,0.02965443802257957,-235.81209115555274,8
1403,413,9,100,241,hotel_market,1403,0.021791767554479417,1.4926426895510684e-05,7.4396714698722845e-06,-0.06211013245111003,25.65148470230844,104
1404,1958,62,355,1088,hotel_market,1404,0.031664964249233915,5.298881547906293e-05,3.527088798549621e-05,-0.05223693575635553,102.27992021094413,104
1405,207,3,96,135,hotel_market,1405,0.014492753623188406,1.4329369819690255e-05,3.7288426011224285e-06,-0.06940914638240105,14.367693301157017,63
1406,173,9,79,120,hotel_market,1406,0.05202312138728324,1.179187724745344e-05,3.1163757004549764e-06,-0.03187877861830621,5.515028700966974,63
1407,21,1,13,17,hotel_market,1407,0.047619047619047616,1.940435496416389e-06,3.782883798240145e-07,-0.03628285238654183,0.7619399001173784,63
1408,15602,454,2530,9521,hotel_market,1408,0.029098833482886808,0.0003776386004564203,0.00028105025247687017,-0.05480306652270264,855.0374438872067,182
1409,47905,1630,5056,27127,hotel_market,1409,0.03402567581672059,0.0007546801438370202,0.0008629478493080673,-0.049876224188868855,2389.3205197677626,105
1410,32805,851,4929,15992,hotel_market,1410,0.025941167504953514,0.0007357235816797216,0.0005909404904822284,-0.057960732500635936,1901.401829683362,77
1411,63628,1452,12852,30618,hotel_market,1411,0.022820142075815678,0.001918344384611033,0.0011461777634020186,-0.06108175792977377,3886.5100935556457,32
1412,661,49,196,433,hotel_market,1412,0.07413010590015129,2.925579671520094e-05,1.1907077098270171e-05,-0.009771794105438159,6.459155903694623,63
1413,878,111,150,610,hotel_market,1413,0.1264236902050114,2.2389640343266024e-05,1.581605702311832e-05,0.042521790199421955,-37.334131795092475,15
1414,9413,750,1325,5957,hotel_market,1414,0.07967704238818656,0.00019777515636551656,0.00016956326282302134,-0.004224857617402891,39.768584752613414,64
1415,633,70,115,424,hotel_market,1415,0.11058451816745656,1.7165390929837285e-05,1.1402692591838151e-05,0.026682618161867108,-16.890097296461878,15
1416,1929,64,232,1175,hotel_market,1416,0.03317781233799896,3.462931039758478e-05,3.474848974669161e-05,-0.050724087667590484,97.84676511078204,15
