user_location_city,interactions,bookings,unique_users,unique_bookers,segment_name,segment_value,booking_rate,share_of_users,share_of_interactions,gap_from_mean,potential_bookings,user_location_country,user_location_region
27669,31,2,1,11,user_city,27669,0.06451612903225806,3.066191406998582e-07,5.584257035497357e-07,-0.006960311793180254,0.2157696655885879,46,172
27670,2842,96,172,1508,user_city,27670,0.03377902885292048,5.2738492200375606e-05,5.119502740284996e-05,-0.03769741197251784,107.1360448258957,195,597
27671,51,3,6,38,user_city,27671,0.058823529411764705,1.839714844199149e-06,9.18700351001178e-07,-0.012652911413673612,0.6452984820973542,66,324
27672,34,5,1,18,user_city,27672,0.14705882352941177,3.066191406998582e-07,6.12466900667452e-07,0.07558238270397345,-2.5698010119350974,69,896
27673,7,1,1,5,user_city,27673,0.14285714285714285,3.066191406998582e-07,1.2609612660800483e-07,0.07138070203170453,-0.4996649142219317,66,314
27674,14,1,6,11,user_city,27674,0.07142857142857142,1.839714844199149e-06,2.5219225321600966e-07,-4.786939686689251e-05,0.0006701715561364952,66,459
27675,2,0,2,1,user_city,27675,0.0,6.132382813997164e-07,3.602746474514424e-08,-0.07147644082543832,0.14295288165087663,215,788
27676,43,3,5,30,user_city,27676,0.06976744186046512,1.533095703499291e-06,7.745904920206011e-07,-0.0017089989649732018,0.07348695549384768,69,998
27677,2675,125,76,1579,user_city,27677,0.04672897196261682,2.330305469318922e-05,4.818673409663042e-05,-0.024747468862821496,66.1994792080475,173,547
27678,17,0,3,10,user_city,27678,0.0,9.198574220995745e-07,3.06233450333726e-07,-0.07147644082543832,1.2150994940324513,3,44
27679,131,4,4,45,user_city,27679,0.030534351145038167,1.2264765627994328e-06,2.3597989408069473e-06,-0.040942089680400154,5.3634137481324204,46,408
27680,344,29,39,215,user_city,27680,0.08430232558139535,1.1958146487294469e-05,6.196723936164809e-06,0.012825884755957029,-4.412104356049218,205,135
27681,22,2,7,14,user_city,27681,0.09090909090909091,2.1463339848990074e-06,3.963021121965866e-07,0.019432650083652594,-0.4275183018403571,69,567
27682,7,1,2,2,user_city,27682,0.14285714285714285,6.132382813997164e-07,1.2609612660800483e-07,0.07138070203170453,-0.4996649142219317,66,435
27683,35,1,4,17,user_city,27683,0.02857142857142857,1.2264765627994328e-06,6.304806330400241e-07,-0.04290501225400975,1.5016754288903413,55,12
27684,12,1,2,12,user_city,27684,0.08333333333333333,6.132382813997164e-07,2.161647884708654e-07,0.011856892507895012,-0.14228271009474014,66,459
27685,8,2,1,7,user_city,27685,0.25,3.066191406998582e-07,1.4410985898057695e-07,0.1785235591745617,-1.4281884733964936,66,311
27686,11,1,1,6,user_city,27686,0.09090909090909091,3.066191406998582e-07,1.981510560982933e-07,0.019432650083652594,-0.21375915092017855,215,869
27687,3,0,1,1,user_city,27687,0.0,3.066191406998582e-07,5.404119711771635e-08,-0.07147644082543832,0.21442932247631497,1,345
27688,29,1,5,15,user_city,27688,0.034482758620689655,1.533095703499291e-06,5.223982388045914e-07,-0.03699368220474866,1.0728167839377112,69,675
27689,14,2,4,13,user_city,27689,0.14285714285714285,1.2264765627994328e-06,2.5219225321600966e-07,0.07138070203170453,-0.9993298284438634,69,741
27690,437,20,27,229,user_city,27690,0.04576659038901602,8.278716798896171e-06,7.872001046814016e-06,-0.0257098504364223,11.235204640716546,52,46
27691,54,3,4,41,user_city,27691,0.05555555555555555,1.2264765627994328e-06,9.727415481188944e-07,-0.015920885269882765,0.8597278045736693,205,385
27692,156,2,4,90,user_city,27692,0.01282051282051282,1.2264765627994328e-06,2.8101422501212504e-06,-0.0586559280049255,9.150324768768378,66,404
27694,3,1,1,2,user_city,27694,0.3333333333333333,3.066191406998582e-07,5.404119711771635e-08,0.261856892507895,-0.785570677523685,46,172
27695,4,0,1,0,user_city,27695,0.0,3.066191406998582e-07,7.205492949028848e-08,-0.07147644082543832,0.28590576330175327,133,32
27696,28,1,1,14,user_city,27696,0.03571428571428571,3.066191406998582e-07,5.043845064320193e-07,-0.035762155111152605,1.001340343112273,52,53
27697,42,4,1,22,user_city,27697,0.09523809523809523,3.066191406998582e-07,7.56576759648029e-07,0.023761654412656916,-0.9979894853315905,191,271
27698,4,0,1,1,user_city,27698,0.0,3.066191406998582e-07,7.205492949028848e-08,-0.07147644082543832,0.28590576330175327,5,6
27699,52,1,4,23,user_city,27699,0.019230769230769232,1.2264765627994328e-06,9.367140833737501e-07,-0.052245671594669085,2.7167749229227924,46,414
27700,57,2,5,19,user_city,27700,0.03508771929824561,1.533095703499291e-06,1.0267827452366107e-06,-0.036388721527192705,2.0741571270499843,66,321
27701,5,0,2,3,user_city,27701,0.0,6.132382813997164e-07,9.006866186286059e-08,-0.07147644082543832,0.35738220412719157,69,812
27702,9,1,2,7,user_city,27702,0.1111111111111111,6.132382813997164e-07,1.6212359135314905e-07,0.03963467028567279,-0.3567120325710551,32,971
27703,16,1,3,13,user_city,27703,0.0625,9.198574220995745e-07,2.882197179611539e-07,-0.008976440825438317,0.14362305320701307,85,305
27704,26,6,2,20,user_city,27704,0.23076923076923078,6.132382813997164e-07,4.6835704168687506e-07,0.15929278994379248,-4.141612538538604,66,448
27705,34,1,8,15,user_city,27705,0.029411764705882353,2.4529531255988656e-06,6.12466900667452e-07,-0.042064676119555965,1.4301989880649029,69,784
27706,61,3,9,42,user_city,27706,0.04918032786885246,2.7595722662987237e-06,1.0988376747268992e-06,-0.02229611295658586,1.3600628903517373,66,174
27707,34,3,9,15,user_city,27707,0.08823529411764706,2.7595722662987237e-06,6.12466900667452e-07,0.016758853292208747,-0.5698010119350974,66,331
27708,1890,82,162,1120,user_city,27708,0.04338624338624339,4.9672300793377024e-05,3.40459541841613e-05,-0.028090197439194928,53.09047316007841,77,824
27709,5,0,1,0,user_city,27709,0.0,3.066191406998582e-07,9.006866186286059e-08,-0.07147644082543832,0.35738220412719157,66,189
27710,34,2,7,24,user_city,27710,0.058823529411764705,2.1463339848990074e-06,6.12466900667452e-07,-0.012652911413673612,0.4301989880649028,1,370
27711,496,28,42,293,user_city,27711,0.056451612903225805,1.2878003909394045e-05,8.934811256795771e-06,-0.015024827922212512,7.452314649417406,1,309
27712,4118,200,317,2322,user_city,27712,0.04856726566294318,9.719826760185505e-05,7.418054991025198e-05,-0.02290917516249514,94.33998331915498,69,1005
27713,9,0,3,7,user_city,27713,0.0,9.198574220995745e-07,1.6212359135314905e-07,-0.07147644082543832,0.6432879674289449,66,351
27714,60,5,13,35,user_city,27714,0.08333333333333333,3.986048829098156e-06,1.0808239423543271e-06,0.011856892507895012,-0.7114135504737007,205,155
27715,30,4,6,27,user_city,27715,0.13333333333333333,1.839714844199149e-06,5.404119711771636e-07,0.061856892507895014,-1.8557067752368503,66,442
27716,94,1,2,85,user_city,27716,0.010638297872340425,6.132382813997164e-07,1.6932908430217792e-06,-0.06083814295309789,5.718785437591202,3,41
27717,39,6,4,30,user_city,27717,0.15384615384615385,1.2264765627994328e-06,7.025355625303126e-07,0.08236971302071554,-3.212418807807906,69,908
27718,13,1,3,13,user_city,27718,0.07692307692307693,9.198574220995745e-07,2.3417852084343753e-07,0.00544663609763861,-0.07080626926930193,206,237
27719,31,1,4,19,user_city,27719,0.03225806451612903,1.2264765627994328e-06,5.584257035497357e-07,-0.039218376309309286,1.215769665588588,66,226
27720,12,2,3,12,user_city,27720,0.16666666666666666,9.198574220995745e-07,2.161647884708654e-07,0.09519022584122834,-1.1422827100947401,69,735
27721,4,0,1,4,user_city,27721,0.0,3.066191406998582e-07,7.205492949028848e-08,-0.07147644082543832,0.28590576330175327,1,382
27723,152,8,8,123,user_city,27723,0.05263157894736842,2.4529531255988656e-06,2.738087320630962e-06,-0.0188448618780699,2.8644190054666248,1,219
27724,307,33,26,218,user_city,27724,0.10749185667752444,7.972097658196313e-06,5.53021583837964e-06,0.03601541585208612,-11.056732666590438,46,171
27725,56,2,1,25,user_city,27725,0.03571428571428571,3.066191406998582e-07,1.0087690128640386e-06,-0.035762155111152605,2.002680686224546,133,16
27726,38,0,8,32,user_city,27726,0.0,2.4529531255988656e-06,6.845218301577405e-07,-0.07147644082543832,2.716104751366656,3,50
27727,20,1,2,10,user_city,27727,0.05,6.132382813997164e-07,3.6027464745144236e-07,-0.021476440825438314,0.4295288165087663,46,166
27728,157,8,20,69,user_city,27728,0.050955414012738856,6.132382813997164e-06,2.8281559824938224e-06,-0.02052102681269946,3.2218012095938153,46,172
27729,37,1,3,6,user_city,27729,0.02702702702702703,9.198574220995745e-07,6.665080977851683e-07,-0.04444941379841129,1.6446283105412176,230,458
27730,48,7,12,31,user_city,27730,0.14583333333333334,3.679429688398298e-06,8.646591538834616e-07,0.07435689250789503,-3.5691308403789614,66,363
27731,367279,13117,12763,172253,user_city,27731,0.03571399399366694,0.00391338009275229,0.006616065612065915,-0.03576244683177138,13134.79570992616,119,0
27732,10,1,2,8,user_city,27732,0.1,6.132382813997164e-07,1.8013732372572118e-07,0.02852355917456169,-0.28523559174561686,66,442
27733,42835,2755,3328,25779,user_city,27733,0.06431656355783821,0.001020428500249128,0.0007716182261791267,-0.007159877267600104,306.69334275765044,66,351
27734,1,0,1,1,user_city,27734,0.0,3.066191406998582e-07,1.801373237257212e-08,-0.07147644082543832,0.07147644082543832,93,85
27736,8253,431,627,4483,user_city,27736,0.05222343390282322,0.00019225020121881107,0.0001486673332708377,-0.0192530069226151,158.8950661323424,66,448
27737,1,0,1,1,user_city,27737,0.0,3.066191406998582e-07,1.801373237257212e-08,-0.07147644082543832,0.07147644082543832,46,398
27738,7,0,2,3,user_city,27738,0.0,6.132382813997164e-07,1.2609612660800483e-07,-0.07147644082543832,0.5003350857780682,1,365
27740,1,0,1,0,user_city,27740,0.0,3.066191406998582e-07,1.801373237257212e-08,-0.07147644082543832,0.07147644082543832,205,385
27741,33,3,5,25,user_city,27741,0.09090909090909091,1.533095703499291e-06,5.944531682948799e-07,0.019432650083652594,-0.6412774527605356,68,478
27742,701,54,34,563,user_city,27742,0.07703281027104136,1.0425050783795178e-05,1.2627626393173055e-05,0.005556369445603046,-3.8950149813677353,195,843
27743,90,8,2,70,user_city,27743,0.08888888888888889,6.132382813997164e-07,1.6212359135314907e-06,0.017412448063450575,-1.5671203257105517,66,447
27744,101,11,11,77,user_city,27744,0.10891089108910891,3.37281054769844e-06,1.819386969629784e-06,0.03743445026367059,-3.78087947663073,205,354
27745,269,21,37,156,user_city,27745,0.07806691449814127,1.1344908205894754e-05,4.8456940082219e-06,0.006590473672702948,-1.7728374179570932,77,824
27746,463,16,26,260,user_city,27746,0.03455723542116631,7.972097658196313e-06,8.340358088500891e-06,-0.03691920540427201,17.09359210217794,77,824
27747,15,0,3,2,user_city,27747,0.0,9.198574220995745e-07,2.702059855885818e-07,-0.07147644082543832,1.0721466123815748,66,149
27748,40,0,1,30,user_city,27748,0.0,3.066191406998582e-07,7.205492949028847e-07,-0.07147644082543832,2.8590576330175326,63,407
27749,14,2,3,9,user_city,27749,0.14285714285714285,9.198574220995745e-07,2.5219225321600966e-07,0.07138070203170453,-0.9993298284438634,66,174
27750,99,3,9,50,user_city,27750,0.030303030303030304,2.7595722662987237e-06,1.7833595048846397e-06,-0.04117341052240801,4.076167641718393,46,244
27751,2403,224,231,1490,user_city,27751,0.09321681231793591,7.082902150166724e-05,4.32869988912908e-05,0.021740371492497593,-52.242112696471715,69,689
27752,11358,534,824,6005,user_city,27752,0.047015319598520865,0.00025265417193668315,0.00020459997228767412,-0.024461121226917452,277.8294148953284,69,1007
27753,91,10,13,52,user_city,27753,0.10989010989010989,3.986048829098156e-06,1.6392496459040627e-06,0.03841366906467157,-3.495643884885113,69,986
27754,81,2,13,46,user_city,27754,0.024691358024691357,3.986048829098156e-06,1.4591123221783417e-06,-0.04678508280074696,3.7895917068605036,69,812
27755,9,1,3,4,user_city,27755,0.1111111111111111,9.198574220995745e-07,1.6212359135314905e-07,0.03963467028567279,-0.3567120325710551,66,311
27756,690,43,60,383,user_city,27756,0.06231884057971015,1.839714844199149e-05,1.242947533707476e-05,-0.009157600245728169,6.318744169552437,66,258
27757,39,3,2,25,user_city,27757,0.07692307692307693,6.132382813997164e-07,7.025355625303126e-07,0.00544663609763861,-0.21241880780790579,133,25
27758,55,5,3,43,user_city,27758,0.09090909090909091,9.198574220995745e-07,9.907552804914664e-07,0.019432650083652594,-1.0687957546008926,46,172
27759,7,1,2,5,user_city,27759,0.14285714285714285,6.132382813997164e-07,1.2609612660800483e-07,0.07138070203170453,-0.4996649142219317,202,269
27760,1566,82,127,899,user_city,27760,0.05236270753512133,3.894063086888199e-05,2.8209504895447937e-05,-0.019113733290316987,29.9321063326364,66,442
27761,73,6,11,50,user_city,27761,0.0821917808219178,3.37281054769844e-06,1.3150024631977647e-06,0.010715339996479487,-0.7822198197430025,66,322
27762,38431,2143,2917,22716,user_city,27762,0.055762275246545756,0.0008944080334214864,0.000692285748810319,-0.01571416557889256,603.91109736242,66,174
27766,50,0,2,13,user_city,27766,0.0,6.132382813997164e-07,9.006866186286059e-07,-0.07147644082543832,3.573822041271916,46,408
27767,14106,797,603,8621,user_city,27767,0.05650077981000993,0.00018489134184201448,0.0002541017088475023,-0.014975661015428389,211.24667428363284,66,318
27768,21,0,4,10,user_city,27768,0.0,1.2264765627994328e-06,3.782883798240145e-07,-0.07147644082543832,1.5010052573342048,46,172
27769,8,2,2,4,user_city,27769,0.25,6.132382813997164e-07,1.4410985898057695e-07,0.1785235591745617,-1.4281884733964936,133,31
27770,12358,758,617,7250,user_city,27770,0.06133678588768409,0.0001891840098118125,0.00022261370466024623,-0.010139654937754226,125.30585572076673,66,318
27771,10,0,1,10,user_city,27771,0.0,3.066191406998582e-07,1.8013732372572118e-07,-0.07147644082543832,0.7147644082543831,55,23
27772,1,0,1,0,user_city,27772,0.0,3.066191406998582e-07,1.801373237257212e-08,-0.07147644082543832,0.07147644082543832,69,772
27773,2,1,1,2,user_city,27773,0.5,3.066191406998582e-07,3.602746474514424e-08,0.4285235591745617,-0.8570471183491234,63,429
27774,6,0,1,0,user_city,27774,0.0,3.066191406998582e-07,1.080823942354327e-07,-0.07147644082543832,0.42885864495262993,55,228
27775,6,0,1,0,user_city,27775,0.0,3.066191406998582e-07,1.080823942354327e-07,-0.07147644082543832,0.42885864495262993,133,28
27776,92,3,8,47,user_city,27776,0.03260869565217391,2.4529531255988656e-06,1.657263378276635e-06,-0.038867745173264405,3.5758325559403255,1,318
27777,2,1,1,2,user_city,27777,0.5,3.066191406998582e-07,3.602746474514424e-08,0.4285235591745617,-0.8570471183491234,133,12
27778,1,0,1,1,user_city,27778,0.0,3.066191406998582e-07,1.801373237257212e-08,-0.07147644082543832,0.07147644082543832,46,398
27779,47,2,4,23,user_city,27779,0.0425531914893617,1.2264765627994328e-06,8.466454215108896e-07,-0.028923249336076616,1.359392718795601,66,331
27781,177,5,6,137,user_city,27781,0.02824858757062147,1.839714844199149e-06,3.188430629945265e-06,-0.043227853254816845,7.651330026102581,3,42
27782,9,1,2,3,user_city,27782,0.1111111111111111,6.132382813997164e-07,1.6212359135314905e-07,0.03963467028567279,-0.3567120325710551,205,354
27783,1,0,1,1,user_city,27783,0.0,3.066191406998582e-07,1.801373237257212e-08,-0.07147644082543832,0.07147644082543832,77,871
27784,67,4,8,28,user_city,27784,0.05970149253731343,2.4529531255988656e-06,1.206920068962332e-06,-0.011774948288124885,0.7889215353043674,66,258
27786,345,12,36,189,user_city,27786,0.034782608695652174,1.1038289065194895e-05,6.21473766853738e-06,-0.03669383212978614,12.65937208477622,66,348
27787,2925,199,184,2053,user_city,27787,0.06803418803418804,5.641792188877391e-05,5.2690167189773445e-05,-0.0034422527912502804,10.06858941440707,195,991
27788,6,1,1,4,user_city,27788,0.16666666666666666,3.066191406998582e-07,1.080823942354327e-07,0.09519022584122834,-0.5711413550473701,66,294
27789,2,0,1,2,user_city,27789,0.0,3.066191406998582e-07,3.602746474514424e-08,-0.07147644082543832,0.14295288165087663,191,266
27790,198,6,12,131,user_city,27790,0.030303030303030304,3.679429688398298e-06,3.5667190097692795e-06,-0.04117341052240801,8.152335283436786,1,188
27791,17,0,3,5,user_city,27791,0.0,9.198574220995745e-07,3.06233450333726e-07,-0.07147644082543832,1.2150994940324513,1,441
27792,1056,55,55,577,user_city,27792,0.052083333333333336,1.68640527384922e-05,1.9022501385436158e-05,-0.01939310749210498,20.47912151166286,46,336
27794,14,1,2,12,user_city,27794,0.07142857142857142,6.132382813997164e-07,2.5219225321600966e-07,-4.786939686689251e-05,0.0006701715561364952,205,339
27795,75,3,11,46,user_city,27795,0.04,3.37281054769844e-06,1.351029927942909e-06,-0.031476440825438316,2.3607330619078737,46,244
27796,13,1,3,6,user_city,27796,0.07692307692307693,9.198574220995745e-07,2.3417852084343753e-07,0.00544663609763861,-0.07080626926930193,69,654
27797,3,0,1,0,user_city,27797,0.0,3.066191406998582e-07,5.404119711771635e-08,-0.07147644082543832,0.21442932247631497,206,154
27798,113,12,17,63,user_city,27798,0.10619469026548672,5.212525391897589e-06,2.0355517581006493e-06,0.03471824944004841,-3.92316218672547,66,325
27799,11,1,3,6,user_city,27799,0.09090909090909091,9.198574220995745e-07,1.981510560982933e-07,0.019432650083652594,-0.21375915092017855,1,390
27800,1635,77,114,889,user_city,27800,0.04709480122324159,3.495458203978383e-05,2.9452452429155414e-05,-0.024381639602196727,39.86398074959165,77,977
27801,67,1,1,41,user_city,27801,0.014925373134328358,3.066191406998582e-07,1.206920068962332e-06,-0.05655106769110996,3.7889215353043673,5,3
27802,3,1,1,2,user_city,27802,0.3333333333333333,3.066191406998582e-07,5.404119711771635e-08,0.261856892507895,-0.785570677523685,74,494
27804,1795,75,132,980,user_city,27804,0.04178272980501393,4.0473726572381284e-05,3.233464960876695e-05,-0.02969371102042439,53.30021128166178,3,64
27806,13,0,2,10,user_city,27806,0.0,6.132382813997164e-07,2.3417852084343753e-07,-0.07147644082543832,0.9291937307306981,5,3
27807,13,2,6,9,user_city,27807,0.15384615384615385,1.839714844199149e-06,2.3417852084343753e-07,0.08236971302071554,-1.070806269269302,46,171
